1.656020066889632568e+11	3.003102443887047470e+06	1.000000000000000021e-03	2.423642067855183768e+00
1.695652173913043823e+11	3.126262452024435624e+06	1.000000000000000021e-03	2.406459972649781509e+00
1.735284280936455383e+11	3.247633869423727505e+06	1.000000000000000021e-03	2.389277877444378806e+00
1.774916387959866638e+11	3.366947138800913934e+06	1.000000000000000021e-03	2.372095782238976103e+00
1.814548494983277893e+11	3.483948097861886956e+06	1.000000000000000021e-03	2.354913687033573400e+00
1.854180602006689148e+11	3.598398303265903145e+06	1.000000000000000021e-03	2.337731591828170696e+00
1.893812709030100708e+11	3.710075244806957431e+06	1.000000000000000021e-03	2.320549496622768437e+00
1.933444816053512268e+11	3.818772458718004171e+06	1.000000000000000021e-03	2.303367401417365734e+00
1.973076923076923218e+11	3.924299548738199286e+06	1.000000000000000021e-03	2.286185306211963031e+00
2.012709030100334778e+11	4.026482123282439075e+06	1.000000000000000021e-03	2.269003211006560328e+00
2.052341137123746338e+11	4.125161656723330263e+06	1.000000000000000021e-03	2.251821115801157625e+00
2.091973244147157593e+11	4.220195282445827499e+06	1.000000000000000021e-03	2.234639020595754921e+00
2.131605351170569153e+11	4.311455524969613180e+06	1.000000000000000021e-03	2.217456925390352218e+00
2.171237458193980408e+11	4.398829978059646674e+06	1.000000000000000021e-03	2.200274830184949515e+00
2.210869565217391663e+11	4.482220935365422629e+06	1.000000000000000021e-03	2.183092734979546812e+00
2.250501672240803223e+11	4.561544979748103768e+06	1.000000000000000021e-03	2.165910639774144109e+00
2.290133779264214478e+11	4.636732537075570785e+06	1.000000000000000021e-03	2.148728544568741849e+00
2.329765886287625732e+11	4.707727399890527129e+06	1.000000000000000021e-03	2.131546449363339146e+00
2.369397993311037292e+11	4.774486225989211351e+06	1.000000000000000021e-03	2.114364354157936443e+00
2.409030100334448853e+11	4.836978016589338891e+06	1.000000000000000021e-03	2.097182258952533740e+00
2.448662207357860107e+11	4.895183578417325392e+06	1.000000000000000021e-03	2.080000163747131037e+00
2.488294314381271362e+11	4.949094973707954399e+06	1.000000000000000021e-03	2.062818068541728778e+00
2.527926421404682922e+11	4.998714961785242893e+06	1.000000000000000021e-03	2.045635973336326074e+00
2.567558528428094177e+11	5.044056435582074337e+06	1.000000000000000021e-03	2.028453878130923371e+00
2.607190635451505432e+11	5.085141856158848852e+06	1.000000000000000021e-03	2.011271782925520668e+00
2.646822742474916992e+11	5.122002687998108566e+06	1.000000000000000021e-03	1.994089687720117965e+00
2.686454849498328247e+11	5.154678837583108805e+06	1.000000000000000021e-03	1.976907592514715262e+00
2.726086956521739807e+11	5.183218097513636574e+06	1.000000000000000021e-03	1.959725497309312781e+00
2.765719063545151367e+11	5.207675598171990365e+06	1.000000000000000021e-03	1.942543402103910077e+00
2.805351170568562622e+11	5.228113268725750968e+06	1.000000000000000021e-03	1.925361306898507374e+00
2.844983277591973877e+11	5.244599309041546658e+06	1.000000000000000021e-03	1.908179211693104893e+00
2.884615384615385132e+11	5.257207673885133117e+06	1.000000000000000021e-03	1.890997116487702190e+00
2.924247491638796387e+11	5.266017570597516373e+06	1.000000000000000021e-03	1.873815021282299709e+00
2.963879598662207642e+11	5.271112971263912506e+06	1.000000000000000021e-03	1.856632926076897006e+00
3.003511705685619507e+11	5.272582140231899917e+06	1.000000000000000021e-03	1.839450830871494302e+00
3.043143812709030762e+11	5.270517177686545998e+06	1.000000000000000021e-03	1.822268735666091599e+00
3.082775919732442017e+11	5.265013579853069969e+06	1.000000000000000021e-03	1.805086640460688896e+00
3.122408026755853271e+11	5.256169816271380521e+06	1.000000000000000021e-03	1.787904545255286415e+00
3.162040133779265137e+11	5.244086924470978789e+06	1.000000000000000021e-03	1.770722450049883712e+00
3.201672240802676392e+11	5.228868122268890962e+06	1.000000000000000021e-03	1.753540354844481008e+00
3.241304347826087646e+11	5.210618437816558406e+06	1.000000000000000021e-03	1.736358259639078527e+00
3.280936454849498901e+11	5.189444357434273697e+06	1.000000000000000021e-03	1.719176164433675824e+00
3.320568561872910156e+11	5.165453491192326881e+06	1.000000000000000021e-03	1.701994069228273121e+00
3.360200668896322021e+11	5.138754256126801483e+06	1.000000000000000021e-03	1.684811974022870418e+00
3.399832775919733276e+11	5.109455576914133504e+06	1.000000000000000021e-03	1.667629878817467715e+00
3.439464882943144531e+11	5.077666603771618567e+06	1.000000000000000021e-03	1.650447783612065233e+00
3.479096989966555786e+11	5.043496447300774977e+06	1.000000000000000021e-03	1.633265688406662530e+00
3.518729096989967651e+11	5.007053929946104065e+06	1.000000000000000021e-03	1.616083593201259827e+00
3.558361204013378296e+11	4.968447353703384288e+06	1.000000000000000021e-03	1.598901497995857346e+00
3.597993311036789551e+11	4.927784283678167500e+06	1.000000000000000021e-03	1.581719402790454865e+00
3.637625418060201416e+11	4.885171347066906281e+06	1.000000000000000021e-03	1.564537307585051940e+00
3.677257525083612671e+11	4.840714047109114006e+06	1.000000000000000021e-03	1.547355212379649458e+00
3.716889632107024536e+11	4.794516591539385729e+06	1.000000000000000021e-03	1.530173117174246533e+00
3.756521739130435181e+11	4.746681735052193515e+06	1.000000000000000021e-03	1.512991021968844052e+00
3.796153846153846436e+11	4.697310635280024260e+06	1.000000000000000021e-03	1.495808926763441571e+00
3.835785953177258301e+11	4.646502721776326187e+06	1.000000000000000021e-03	1.478626831558038646e+00
3.875418060200669556e+11	4.594355577488670126e+06	1.000000000000000021e-03	1.461444736352636165e+00
3.915050167224081421e+11	4.540964832203823142e+06	1.000000000000000021e-03	1.444262641147233461e+00
3.954682274247492676e+11	4.486424067445664667e+06	1.000000000000000021e-03	1.427080545941830758e+00
3.994314381270903320e+11	4.430824732307719998e+06	1.000000000000000021e-03	1.409898450736428277e+00
4.033946488294315186e+11	4.374256069705383852e+06	1.000000000000000021e-03	1.392716355531025574e+00
4.073578595317726440e+11	4.316805052537706681e+06	1.000000000000000021e-03	1.375534260325622871e+00
4.113210702341138306e+11	4.258556329254975542e+06	1.000000000000000021e-03	1.358352165120220167e+00
4.152842809364549561e+11	4.199592178336222656e+06	1.000000000000000021e-03	1.341170069914817686e+00
4.192474916387960815e+11	4.139992471189791802e+06	1.000000000000000021e-03	1.323987974709415205e+00
4.232107023411372681e+11	4.079834643000169657e+06	1.000000000000000021e-03	1.306805879504012280e+00
4.271739130434783325e+11	4.019193671055312734e+06	1.000000000000000021e-03	1.289623784298609799e+00
4.311371237458194580e+11	3.958142060100464150e+06	1.000000000000000021e-03	1.272441689093207318e+00
4.351003344481606445e+11	3.896749834276948590e+06	1.000000000000000021e-03	1.255259593887804392e+00
4.390635451505017700e+11	3.835084535217441153e+06	1.000000000000000021e-03	1.238077498682401911e+00
4.430267558528428345e+11	3.773211225882521365e+06	1.000000000000000021e-03	1.220895403476999430e+00
4.469899665551840210e+11	3.711192499737317674e+06	1.000000000000000021e-03	1.203713308271596505e+00
4.509531772575251465e+11	3.649088494880863931e+06	1.000000000000000021e-03	1.186531213066194024e+00
4.549163879598663330e+11	3.586956912755173165e+06	1.000000000000000021e-03	1.169349117860791099e+00
4.588795986622074585e+11	3.524853041075315326e+06	1.000000000000000021e-03	1.152167022655388617e+00
4.628428093645485840e+11	3.462829780636088923e+06	1.000000000000000021e-03	1.134984927449985914e+00
4.668060200668897705e+11	3.400937675665299408e+06	1.000000000000000021e-03	1.117802832244583211e+00
4.707692307692308350e+11	3.339224947407945059e+06	1.000000000000000021e-03	1.100620737039180508e+00
4.747324414715720215e+11	3.277737530639608391e+06	1.000000000000000021e-03	1.083438641833777805e+00
4.786956521739131470e+11	3.216519112821638584e+06	1.000000000000000021e-03	1.066256546628375546e+00
4.826588628762542725e+11	3.155611175624125171e+06	1.000000000000000021e-03	1.049074451422972842e+00
4.866220735785954590e+11	3.095053038556550629e+06	1.000000000000000021e-03	1.031892356217570139e+00
4.905852842809365234e+11	3.034881904459152836e+06	1.000000000000000021e-03	1.014710261012167436e+00
4.945484949832776489e+11	2.975132906620973255e+06	1.000000000000000021e-03	9.975281658067651769e-01
4.985117056856188354e+11	2.915839157303474378e+06	1.000000000000000021e-03	9.803460706013620296e-01
5.024749163879599609e+11	2.857031797460755333e+06	1.000000000000000021e-03	9.631639753959597705e-01
5.064381270903010864e+11	2.798740047459555790e+06	1.000000000000000021e-03	9.459818801905570673e-01
5.104013377926422729e+11	2.740991258613931015e+06	1.000000000000000021e-03	9.287997849851543641e-01
5.143645484949833374e+11	2.683810965360691771e+06	1.000000000000000021e-03	9.116176897797516610e-01
5.183277591973245239e+11	2.627222937912712805e+06	1.000000000000000021e-03	8.944355945743489578e-01
5.222909698996656494e+11	2.571249235237834509e+06	1.000000000000000021e-03	8.772534993689462546e-01
5.262541806020067749e+11	2.515910258221074473e+06	1.000000000000000021e-03	8.600714041635439955e-01
5.302173913043479614e+11	2.461224802877958864e+06	1.000000000000000021e-03	8.428893089581408482e-01
5.341806020066890869e+11	2.407210113495893311e+06	1.000000000000000021e-03	8.257072137527385891e-01
5.381438127090302734e+11	2.353881935589789413e+06	1.000000000000000021e-03	8.085251185473354418e-01
5.421070234113713379e+11	2.301254568566679023e+06	1.000000000000000021e-03	7.913430233419331827e-01
5.460702341137124634e+11	2.249340918002382386e+06	1.000000000000000021e-03	7.741609281365304795e-01
5.500334448160537109e+11	2.198152547441258095e+06	1.000000000000000021e-03	7.569788329311277764e-01
5.539966555183947754e+11	2.147699729637534823e+06	1.000000000000000021e-03	7.397967377257250732e-01
5.579598662207358398e+11	2.097991497164000757e+06	1.000000000000000021e-03	7.226146425203228141e-01
5.619230769230770264e+11	2.049035692320670933e+06	1.000000000000000021e-03	7.054325473149196668e-01
5.658862876254182129e+11	2.000839016282501165e+06	1.000000000000000021e-03	6.882504521095174077e-01
5.698494983277592773e+11	1.953407077431487152e+06	1.000000000000000021e-03	6.710683569041147045e-01
5.738127090301004639e+11	1.906744438824259210e+06	1.000000000000000021e-03	6.538862616987120013e-01
5.777759197324415283e+11	1.860854664751853794e+06	1.000000000000000021e-03	6.367041664933092981e-01
5.817391304347827148e+11	1.815740366353606340e+06	1.000000000000000021e-03	6.195220712879065950e-01
5.857023411371239014e+11	1.771403246251940494e+06	1.000000000000000021e-03	6.023399760825038918e-01
5.896655518394649658e+11	1.727844142179605085e+06	1.000000000000000021e-03	5.851578808771016327e-01
5.936287625418061523e+11	1.685063069575160742e+06	1.000000000000000021e-03	5.679757856716989295e-01
5.975919732441472168e+11	1.643059263126690872e+06	1.000000000000000021e-03	5.507936904662962263e-01
6.015551839464884033e+11	1.601831217247525230e+06	1.000000000000000021e-03	5.336115952608935231e-01
6.055183946488295898e+11	1.561376725471347803e+06	1.000000000000000021e-03	5.164295000554908199e-01
6.094816053511706543e+11	1.521692918757425621e+06	1.000000000000000021e-03	4.992474048500885608e-01
6.134448160535118408e+11	1.482776302699840395e+06	1.000000000000000021e-03	4.820653096446854136e-01
6.174080267558529053e+11	1.444622793637449853e+06	1.000000000000000021e-03	4.648832144392831545e-01
6.213712374581940918e+11	1.407227753664073767e+06	1.000000000000000021e-03	4.477011192338804513e-01
6.253344481605352783e+11	1.370586024540834362e+06	1.000000000000000021e-03	4.305190240284777481e-01
6.292976588628763428e+11	1.334691960514925187e+06	1.000000000000000021e-03	4.133369288230750449e-01
6.332608695652175293e+11	1.299539460051165661e+06	1.000000000000000021e-03	3.961548336176727858e-01
6.372240802675587158e+11	1.265121996484697564e+06	1.000000000000000021e-03	3.789727384122696385e-01
6.411872909698997803e+11	1.231432647604884580e+06	1.000000000000000021e-03	3.617906432068673794e-01
6.451505016722409668e+11	1.198464124182177940e+06	1.000000000000000021e-03	3.446085480014642322e-01
6.491137123745820312e+11	1.166208797451141523e+06	1.000000000000000021e-03	3.274264527960619731e-01
6.530769230769232178e+11	1.134658725564142922e+06	1.000000000000000021e-03	3.102443575906592699e-01
6.570401337792644043e+11	1.103805679031512002e+06	1.000000000000000021e-03	2.930622623852565667e-01
6.610033444816054688e+11	1.073641165164911188e+06	1.000000000000000021e-03	2.758801671798538635e-01
6.649665551839466553e+11	1.044156451541698538e+06	1.000000000000000021e-03	2.586980719744511603e-01
6.689297658862877197e+11	1.015342588508937508e+06	1.000000000000000021e-03	2.415159767690484571e-01
6.728929765886289062e+11	9.871904307463058503e+05	1.000000000000000021e-03	2.243338815636461980e-01
6.768561872909700928e+11	9.596906579079790972e+05	1.000000000000000021e-03	2.071517863582430508e-01
6.808193979933111572e+11	9.328337943639481673e+05	1.000000000000000021e-03	1.899696911528407917e-01
6.847826086956522217e+11	9.066102280617583310e+05	1.000000000000000021e-03	1.727875959474380885e-01
6.887458193979934082e+11	8.810102285300653894e+05	1.000000000000000021e-03	1.556055007420353853e-01
6.927090301003345947e+11	8.560239640456095804e+05	1.000000000000000021e-03	1.384234055366326821e-01
6.966722408026756592e+11	8.316415179855247261e+05	1.000000000000000021e-03	1.212413103312304230e-01
7.006354515050168457e+11	8.078529043870074674e+05	1.000000000000000021e-03	1.040592151258277198e-01
7.045986622073580322e+11	7.846480827364858706e+05	1.000000000000000021e-03	8.687711992042501663e-02
7.085618729096992188e+11	7.620169720104980515e+05	1.000000000000000021e-03	6.969502471502231344e-02
7.125250836120401611e+11	7.399494639904075302e+05	1.000000000000000021e-03	5.251292950962005435e-02
7.164882943143813477e+11	7.184354358731176471e+05	1.000000000000000021e-03	3.533083430421690707e-02
7.204515050167224121e+11	6.974647621997763636e+05	1.000000000000000021e-03	1.814873909881509206e-02
7.244147157190635986e+11	6.770273261243271409e+05	1.000000000000000021e-03	9.666438934119447879e-04
7.283779264214047852e+11	6.571130300436214311e+05	1.000000000000000021e-03	-1.621545131199075840e-02
7.323411371237458496e+11	6.377118056105439318e+05	1.000000000000000021e-03	-3.339754651739301750e-02
7.363043478260870361e+11	6.188136231513585662e+05	1.000000000000000021e-03	-5.057964172279572068e-02
7.402675585284282227e+11	6.004085005082729040e+05	1.000000000000000021e-03	-6.776173692819886796e-02
7.442307692307691650e+11	5.824865113278027857e+05	1.000000000000000021e-03	-8.494383213360068297e-02
7.481939799331103516e+11	5.650377928153146058e+05	1.000000000000000021e-03	-1.021259273390038302e-01
7.521571906354515381e+11	5.480525529756889446e+05	1.000000000000000021e-03	-1.193080225444065334e-01
7.561204013377927246e+11	5.315210773597557563e+05	1.000000000000000021e-03	-1.364901177498092366e-01
7.600836120401337891e+11	5.154337353357069660e+05	1.000000000000000021e-03	-1.536722129552114957e-01
7.640468227424749756e+11	4.997809859043674078e+05	1.000000000000000021e-03	-1.708543081606146430e-01
7.680100334448161621e+11	4.845533830767650506e+05	1.000000000000000021e-03	-1.880364033660173462e-01
7.719732441471572266e+11	4.697415808320171200e+05	1.000000000000000021e-03	-2.052184985714196053e-01
7.759364548494984131e+11	4.553363376731874305e+05	1.000000000000000021e-03	-2.224005937768223085e-01
7.798996655518395996e+11	4.413285207982620341e+05	1.000000000000000021e-03	-2.395826889822250116e-01
7.838628762541806641e+11	4.277091099030361511e+05	1.000000000000000021e-03	-2.567647841876272707e-01
7.878260869565218506e+11	4.144692006322034867e+05	1.000000000000000021e-03	-2.739468793930299739e-01
7.917892976588630371e+11	4.016000076945647015e+05	1.000000000000000021e-03	-2.911289745984331212e-01
7.957525083612039795e+11	3.890928676577598089e+05	1.000000000000000021e-03	-3.083110698038353803e-01
7.997157190635451660e+11	3.769392414375713561e+05	1.000000000000000021e-03	-3.254931650092380835e-01
8.036789297658863525e+11	3.651307164963239338e+05	1.000000000000000021e-03	-3.426752602146407867e-01
8.076421404682275391e+11	3.536590087645379244e+05	1.000000000000000021e-03	-3.598573554200439339e-01
8.116053511705686035e+11	3.425159642995105241e+05	1.000000000000000021e-03	-3.770394506254457490e-01
8.155685618729097900e+11	3.316935606940960279e+05	1.000000000000000021e-03	-3.942215458308488962e-01
8.195317725752509766e+11	3.211839082485187100e+05	1.000000000000000021e-03	-4.114036410362515994e-01
8.234949832775920410e+11	3.109792509176224121e+05	1.000000000000000021e-03	-4.285857362416538585e-01
8.274581939799332275e+11	3.010719670455573360e+05	1.000000000000000021e-03	-4.457678314470565617e-01
8.314214046822744141e+11	2.914545698994798586e+05	1.000000000000000021e-03	-4.629499266524597090e-01
8.353846153846154785e+11	2.821197080134444404e+05	1.000000000000000021e-03	-4.801320218578615240e-01
8.393478260869566650e+11	2.730601653532597702e+05	1.000000000000000021e-03	-4.973141170632646713e-01
8.433110367892978516e+11	2.642688613127004937e+05	1.000000000000000021e-03	-5.144962122686673744e-01
8.472742474916387939e+11	2.557388505510585383e+05	1.000000000000000021e-03	-5.316783074740696335e-01
8.512374581939799805e+11	2.474633226816734532e+05	1.000000000000000021e-03	-5.488604026794723367e-01
8.552006688963211670e+11	2.394356018206765875e+05	1.000000000000000021e-03	-5.660424978848754840e-01
8.591638795986622314e+11	2.316491460048557492e+05	1.000000000000000021e-03	-5.832245930902772990e-01
8.631270903010034180e+11	2.240975464871565346e+05	1.000000000000000021e-03	-6.004066882956804463e-01
8.670903010033446045e+11	2.167745269180347968e+05	1.000000000000000021e-03	-6.175887835010831495e-01
8.710535117056856689e+11	2.096739424204939569e+05	1.000000000000000021e-03	-6.347708787064854086e-01
8.750167224080268555e+11	2.027897785663457471e+05	1.000000000000000021e-03	-6.519529739118881118e-01
8.789799331103680420e+11	1.961161502609033487e+05	1.000000000000000021e-03	-6.691350691172912590e-01
8.829431438127092285e+11	1.896473005429887271e+05	1.000000000000000021e-03	-6.863171643226939622e-01
8.869063545150501709e+11	1.833775993068647513e+05	1.000000000000000021e-03	-7.034992595280962213e-01
8.908695652173913574e+11	1.773015419523762539e+05	1.000000000000000021e-03	-7.206813547334989245e-01
8.948327759197325439e+11	1.714137479693290370e+05	1.000000000000000021e-03	-7.378634499389016277e-01
8.987959866220736084e+11	1.657089594618291012e+05	1.000000000000000021e-03	-7.550455451443038868e-01
9.027591973244147949e+11	1.601820396180661628e+05	1.000000000000000021e-03	-7.722276403497070341e-01
9.067224080267559814e+11	1.548279711307387333e+05	1.000000000000000021e-03	-7.894097355551097372e-01
9.106856187290970459e+11	1.496418545730873302e+05	1.000000000000000021e-03	-8.065918307605119963e-01
9.146488294314382324e+11	1.446189067352419079e+05	1.000000000000000021e-03	-8.237739259659146995e-01
9.186120401337794189e+11	1.397544589253751619e+05	1.000000000000000021e-03	-8.409560211713174027e-01
9.225752508361204834e+11	1.350439552398982632e+05	1.000000000000000021e-03	-8.581381163767196618e-01
9.265384615384616699e+11	1.304829508067431016e+05	1.000000000000000021e-03	-8.753202115821228091e-01
9.305016722408028564e+11	1.260671100055495626e+05	1.000000000000000021e-03	-8.925023067875255123e-01
9.344648829431440430e+11	1.217922046683676163e+05	1.000000000000000021e-03	-9.096844019929282155e-01
9.384280936454849854e+11	1.176541122643066628e+05	1.000000000000000021e-03	-9.268664971983300305e-01
9.423913043478261719e+11	1.136488140713485191e+05	1.000000000000000021e-03	-9.440485924037336218e-01
9.463545150501673584e+11	1.097723933383856638e+05	1.000000000000000021e-03	-9.612306876091363250e-01
9.503177257525084229e+11	1.060210334403466841e+05	1.000000000000000021e-03	-9.784127828145381400e-01
9.542809364548496094e+11	1.023910160291218635e+05	1.000000000000000021e-03	-9.955948780199408432e-01
9.582441471571907959e+11	9.887871918282491970e+04	1.000000000000000021e-03	-1.012776973225344435e+00
9.622073578595318604e+11	9.548061555578520347e+04	1.000000000000000021e-03	-1.029959068430746250e+00
9.661705685618730469e+11	9.219327053149990388e+04	1.000000000000000021e-03	-1.047141163636148953e+00
9.701337792642142334e+11	8.901334038065138157e+04	1.000000000000000021e-03	-1.064323258841551656e+00
9.740969899665552979e+11	8.593757042613963131e+04	1.000000000000000021e-03	-1.081505354046954359e+00
9.780602006688964844e+11	8.296279321696155239e+04	1.000000000000000021e-03	-1.098687449252357062e+00
9.820234113712376709e+11	8.008592671264123055e+04	1.000000000000000021e-03	-1.115869544457759766e+00
9.859866220735786133e+11	7.730397247978609812e+04	1.000000000000000021e-03	-1.133051639663161581e+00
9.899498327759197998e+11	7.461401390224372153e+04	1.000000000000000021e-03	-1.150233734868565172e+00
9.939130434782609863e+11	7.201321440621283546e+04	1.000000000000000021e-03	-1.167415830073967875e+00
9.978762541806020508e+11	6.949881570156401722e+04	1.000000000000000021e-03	-1.184597925279369690e+00
1.001839464882943237e+12	6.706813604052265873e+04	1.000000000000000021e-03	-1.201780020484772393e+00
1.005802675585284424e+12	6.471856849477512878e+04	1.000000000000000021e-03	-1.218962115690175985e+00
1.009765886287625610e+12	6.244757925196349970e+04	1.000000000000000021e-03	-1.236144210895578688e+00
1.013729096989966675e+12	6.025270593245524651e+04	1.000000000000000021e-03	-1.253326306100980503e+00
1.017692307692307861e+12	5.813155592718396656e+04	1.000000000000000021e-03	-1.270508401306383206e+00
1.021655518394649048e+12	5.608180475729024329e+04	1.000000000000000021e-03	-1.287690496511785909e+00
1.025618729096989990e+12	5.410119445620461920e+04	1.000000000000000021e-03	-1.304872591717188612e+00
1.029581939799331177e+12	5.218753197475741035e+04	1.000000000000000021e-03	-1.322054686922591316e+00
1.033545150501672363e+12	5.033868760982633830e+04	1.000000000000000021e-03	-1.339236782127994019e+00
1.037508361204013428e+12	4.855259345696988748e+04	1.000000000000000021e-03	-1.356418877333396722e+00
1.041471571906354614e+12	4.682724188744086860e+04	1.000000000000000021e-03	-1.373600972538799425e+00
1.045434782608695801e+12	4.516068404991047282e+04	1.000000000000000021e-03	-1.390783067744202128e+00
1.049397993311036865e+12	4.355102839718693576e+04	1.000000000000000021e-03	-1.407965162949603943e+00
1.053361204013378052e+12	4.199643923815740709e+04	1.000000000000000021e-03	-1.425147258155006647e+00
1.057324414715719238e+12	4.049513531513986527e+04	1.000000000000000021e-03	-1.442329353360410238e+00
1.061287625418060425e+12	3.904538840678084671e+04	1.000000000000000021e-03	-1.459511448565812941e+00
1.065250836120401489e+12	3.764552195660086727e+04	1.000000000000000021e-03	-1.476693543771214756e+00
1.069214046822742676e+12	3.629390972724161838e+04	1.000000000000000021e-03	-1.493875638976617459e+00
1.073177257525083862e+12	3.498897448044076009e+04	1.000000000000000021e-03	-1.511057734182021051e+00
1.077140468227424805e+12	3.372918668271802017e+04	1.000000000000000021e-03	-1.528239829387422866e+00
1.081103678929765991e+12	3.251306323672949293e+04	1.000000000000000021e-03	-1.545421924592825569e+00
1.085066889632107178e+12	3.133916623821540634e+04	1.000000000000000021e-03	-1.562604019798228272e+00
1.089030100334448242e+12	3.020610175843577963e+04	1.000000000000000021e-03	-1.579786115003630975e+00
1.092993311036789429e+12	2.911251865196740982e+04	1.000000000000000021e-03	-1.596968210209033678e+00
1.096956521739130615e+12	2.805710738970630337e+04	1.000000000000000021e-03	-1.614150305414436382e+00
1.100919732441471680e+12	2.703859891690172299e+04	1.000000000000000021e-03	-1.631332400619838197e+00
1.104882943143812744e+12	2.605576353602228846e+04	1.000000000000000021e-03	-1.648514495825241788e+00
1.108846153846154053e+12	2.510740981424094207e+04	1.000000000000000021e-03	-1.665696591030644491e+00
1.112809364548495117e+12	2.419238351530248110e+04	1.000000000000000021e-03	-1.682878686236046306e+00
1.116772575250836182e+12	2.330956655552569282e+04	1.000000000000000021e-03	-1.700060781441449009e+00
1.120735785953177490e+12	2.245787598367387545e+04	1.000000000000000021e-03	-1.717242876646852601e+00
1.124698996655518555e+12	2.163626298441694962e+04	1.000000000000000021e-03	-1.734424971852254416e+00
1.128662207357859619e+12	2.084371190509288135e+04	1.000000000000000021e-03	-1.751607067057657119e+00
1.132625418060200928e+12	2.007923930546870179e+04	1.000000000000000021e-03	-1.768789162263059822e+00
1.136588628762541992e+12	1.934189303018834835e+04	1.000000000000000021e-03	-1.785971257468462525e+00
1.140551839464883057e+12	1.863075130358705064e+04	1.000000000000000021e-03	-1.803153352673865228e+00
1.144515050167224121e+12	1.794492184654495577e+04	1.000000000000000021e-03	-1.820335447879267932e+00
1.148478260869565430e+12	1.728354101504344362e+04	1.000000000000000021e-03	-1.837517543084670635e+00
1.152441471571906494e+12	1.664577296008406120e+04	1.000000000000000021e-03	-1.854699638290073338e+00
1.156404682274247559e+12	1.603080880862275808e+04	1.000000000000000021e-03	-1.871881733495476041e+00
